timestamp,num_clients,reward,Q_value,policy,tx_power_1,width_1,obss_pd_1,tx_power_2,width_2,obss_pd_2,tx_power_3,width_3,obss_pd_3,p50_throughput_1,p95_retry_1,p50_throughput_2,p95_retry_2,p50_throughput_3,p95_retry_3
2025-01-01 00:00:00,22,0.14645303235125512,0.0,random,20.0,80.0,-70.55086,11.0,40.0,-64.293465,17.0,20.0,-67.53167,1.7715264053011122,20.0,0.0,20.0,1.1575342417239902,20.0
2025-01-01 01:00:00,25,130.209300249357,0.0,random,17.0,40.0,-70.34658,20.0,80.0,-75.258675,8.0,40.0,-66.98566,4.518474143414203,20.0,129.98337654218628,1.0,0.0,20.0
2025-01-01 02:00:00,23,0.9308524887130432,0.0,random,8.0,80.0,-73.789604,11.0,160.0,-62.650112,8.0,80.0,-64.6908,4.5778177375234675e-11,20.0,17.02315861526205,20.0,1.366761668802225,17.14999999999999
2025-01-01 03:00:00,21,1.8902906695612942,0.0,random,14.0,20.0,-73.99176,17.0,20.0,-73.954704,20.0,40.0,-72.68146,1.5294115838334779,1.0,3.07383154982473,20.0,2.7659532349583396,13.34999999999999
2025-01-01 04:00:00,20,23.72839234111795,0.0,random,17.0,40.0,-79.09821,17.0,40.0,-65.87713,17.0,40.0,-80.21799,7.428571423662593,20.0,12.093023255813954,1.0,11.263940514120867,1.0
2025-01-01 05:00:00,16,2.4855767790023986,0.0,random,17.0,160.0,-66.61084,17.0,80.0,-63.61055,17.0,40.0,-67.10769,5.2,19.05,41.599904306726884,19.05,0.5777777777100395,20.0
2025-01-01 06:00:00,15,14.252753983063554,0.0,random,8.0,160.0,-74.28513,8.0,20.0,-64.308685,20.0,160.0,-75.56408,0.0,20.0,0.5199719602439286,20.0,61.17504815572075,4.299999999999994
2025-01-01 07:00:00,13,61.81542857460866,0.0,random,11.0,80.0,-66.9107,17.0,40.0,-62.244324,11.0,80.0,-73.405556,51.90067081691436,1.0,9.904757757694306,1.0,0.2,20.0
2025-01-01 08:00:00,10,79.28888108113748,0.0,random,14.0,160.0,-76.34124,17.0,80.0,-73.10487,11.0,40.0,-67.53644,78.89849839122235,1.0,2.5861885719760793,19.05,4.010339964135854,15.75
2025-01-01 09:00:00,5,411.66666666666663,0.0,random,20.0,160.0,-80.50038,20.0,20.0,-67.113434,20.0,80.0,-80.25958,86.66666666666666,1.0,65.0,1.0,260.0,1.0
2025-01-01 10:00:00,5,42.53488234813101,0.0,random,8.0,40.0,-67.56491,17.0,20.0,-68.73914,8.0,80.0,-76.10966,0.0,0.0,26.65,1.0,30.18127646144893,1.9
2025-01-01 11:00:00,5,23.144060541206834,0.0,random,17.0,20.0,-63.69291,20.0,80.0,-77.07358,8.0,80.0,-76.55527,22.64621135822067,1.0,4.281502973681015,8.6,0.0,20.0
2025-01-01 12:00:00,5,281.73374375946094,0.0,random,17.0,160.0,-62.24128,14.0,160.0,-80.948395,17.0,80.0,-67.505005,208.0,19.05,207.99209070281557,19.05,259.8968886044575,1.0
2025-01-01 13:00:00,5,46.42854885233278,0.0,random,11.0,160.0,-77.00179,8.0,80.0,-80.18749,11.0,80.0,-75.61908,0.0,0.0,25.99997805110257,1.0,20.428570801230208,1.0
2025-01-01 14:00:00,5,9.099757715479427,0.0,random,17.0,160.0,-77.00507,17.0,20.0,-78.073074,8.0,40.0,-72.14172,0.0,0.0,9.099757715479427,1.0,0.0,20.0
2025-01-01 15:00:00,7,168.90975036560474,0.0,random,20.0,80.0,-66.08549,20.0,20.0,-68.96184,14.0,20.0,-72.43169,103.90975036560475,1.0,0.0,20.0,65.0,1.0
2025-01-01 16:00:00,7,348.37270340838495,0.0,random,14.0,160.0,-77.53459,11.0,40.0,-78.11005,17.0,80.0,-79.7492,259.9999999963052,1.0,32.5000000001191,19.05,86.66666666666666,1.0
2025-01-01 17:00:00,10,95.09971013274638,0.0,random,14.0,160.0,-74.96661,11.0,80.0,-65.95849,14.0,160.0,-71.57469,68.97573611805488,1.0,25.981281694730395,1.0,2.853846399221949,20.0
2025-01-01 18:00:00,11,85.49426971490894,0.0,random,17.0,40.0,-76.71205,17.0,160.0,-75.057076,8.0,80.0,-80.362114,12.99999956983033,1.0,72.4942701450786,1.0,0.0,20.0
2025-01-01 19:00:00,13,2.361515678092465,0.0,random,17.0,80.0,-63.95657,14.0,160.0,-80.57611,17.0,80.0,-81.9976,25.365853658536587,13.34999999999999,8.352274500952765,18.099999999999998,2.074918027261674e-06,20.0
2025-01-01 20:00:00,20,78.92737694293467,0.0,random,14.0,80.0,-67.597305,20.0,40.0,-78.70268,11.0,80.0,-79.71683,64.97810718561101,1.0,13.948918547114026,1.0,0.007024204192477139,20.0
2025-01-01 21:00:00,23,41.99470666662242,0.0,random,8.0,80.0,-80.06294,14.0,40.0,-77.36818,8.0,40.0,-78.82371,12.133333333296385,15.25,1.7333333218978586,20.0,41.1124115852294,1.0
2025-01-01 22:00:00,25,37.03030276201555,0.0,random,8.0,80.0,-64.96971,8.0,80.0,-71.6396,20.0,80.0,-80.822365,15.363636335127453,1.0,0.0,20.0,21.6666664268881,1.0
2025-01-01 23:00:00,25,35.61384991065008,0.0,random,11.0,20.0,-72.58879,14.0,20.0,-72.001854,8.0,40.0,-69.837456,31.352941176470587,1.0,4.260908734179497,1.0,0.0,20.0
2025-01-02 00:00:00,22,8.669892773698463,0.0,random,20.0,80.0,-66.06769,11.0,80.0,-80.91064,11.0,20.0,-64.6889,8.666666666666666,1.0,0.0,20.0,0.06452214063594461,20.0
2025-01-02 01:00:00,25,0.06618029320609195,0.0,random,20.0,20.0,-79.49457,14.0,20.0,-68.70323,14.0,20.0,-63.51812,0.13541666666666666,20.0,0.896551724137931,16.199999999999996,0.08133521703797317,20.0
