TIMESTAMP,AP_ID,BAND,CHANNEL,CHANNEL_WIDTH,TX_POWER_DBM,NOISE_FLOOR_DBM,AVG_CLIENT_SNR_DB,THROUGHPUT_AVG_Mbps,P95_RETRY_PCT,MEAN_QOE,BUSY_TIME,TOTAL_TIME,AIRTIME_UTILIZATION,NWIFI_DETECTED,NWIFI_TYPE,CLIENTS,MEAN_RSSI_DBM,CENTER_MHZ
2025-11-02T00:00:00,AP_5_68,5,68,20,15.0,-96.92386334595804,60.0,341.03766246805,24.415310260016835,4.3824934344037345,2.6866607649722467,10,26.866607649722468,False,wifi,20,-30.0,5340.0
2025-11-02T00:00:10,AP_5_68,5,68,20,15.0,-93.84108598984064,60.0,339.33161150759486,24.3688124044548,4.34127036750515,2.1853178692854,10,21.853178692854,False,wifi,20,-30.0,5340.0
2025-11-02T00:00:20,AP_5_68,5,68,20,15.0,-92.66258558033451,60.0,327.69613728495847,27.53708498498401,4.241086674031634,3.096228576084521,10,30.96228576084521,True,Radar,20,-30.0,5340.0
2025-11-02T00:00:30,AP_5_68,5,68,20,15.0,-96.59271647300734,60.0,310.30765597545343,31.068609343594943,4.130870065819531,3.590641219026085,10,35.90641219026085,True,Radar,20,-30.0,5340.0
2025-11-02T00:00:40,AP_5_68,5,68,20,15.0,-94.18166957386313,60.0,305.0897212492533,34.51761379142973,4.03062398315026,2.1057376888164616,10,21.057376888164615,False,wifi,20,-30.0,5340.0
2025-11-02T00:00:50,AP_5_68,5,68,20,15.0,-93.46320082137444,60.0,332.06724128915573,27.35406743825924,4.25651410567656,2.3902319481373984,10,23.902319481373986,False,wifi,20,-30.0,5340.0
2025-11-02T00:01:00,AP_5_68,5,68,20,15.0,-95.62505146714213,60.0,393.09609124998116,6.649129663356793,4.84718480599423,2.3169003129181136,10,23.16900312918114,False,wifi,20,-30.0,5340.0
2025-11-02T00:01:10,AP_5_68,5,68,20,15.0,-94.51647500561204,60.0,356.7076139225799,19.551428328188948,4.485714862850374,2.601994014853003,10,26.01994014853003,False,wifi,20,-30.0,5340.0
2025-11-02T00:01:20,AP_5_68,5,68,20,15.0,-95.72470048787233,60.0,357.00747634123405,20.430811066961883,4.489731817218429,2.507769469683522,10,25.077694696835216,False,wifi,20,-30.0,5340.0
2025-11-02T00:01:30,AP_5_68,5,68,20,15.0,-92.90419087518111,60.0,320.82574164407816,30.174583097221213,4.194761291927804,2.7571504866259247,10,27.571504866259243,False,wifi,20,-30.0,5340.0
2025-11-02T00:01:40,AP_5_68,5,68,20,15.0,-95.27366235797807,60.0,387.5202302646064,11.748195500914399,4.723442700473404,1.9694924717121243,10,19.694924717121243,False,wifi,20,-30.0,5340.0
2025-11-02T00:01:50,AP_5_68,5,68,20,15.0,-92.73916132122288,60.0,391.94324594009197,7.90455605363741,4.814569130706919,2.029579742788966,10,20.29579742788966,False,wifi,20,-30.0,5340.0
2025-11-02T00:02:00,AP_5_68,5,68,20,15.0,-94.25791542601196,60.0,375.30839947129687,14.441938151694023,4.668630132826854,2.030783007243418,10,20.30783007243418,False,wifi,20,-30.0,5340.0
2025-11-02T00:02:10,AP_5_68,5,68,20,15.0,-92.29559966988212,60.0,413.26530544966243,3.3242617786315045,4.967966350682228,2.26313322197723,10,22.6313322197723,True,Radar,20,-30.0,5340.0
2025-11-02T00:02:20,AP_5_68,5,68,20,15.0,-94.8911752202587,60.0,330.08479836508417,27.30110178728617,4.276207859779535,2.552256071067467,10,25.522560710674668,False,wifi,20,-30.0,5340.0
2025-11-02T00:02:30,AP_5_68,5,68,20,15.0,-94.76469505472414,60.0,295.11528527941874,37.188374586509106,3.9657784826502587,2.405012392174705,10,24.050123921747048,True,Radar,20,-30.0,5340.0
2025-11-02T00:02:40,AP_5_68,5,68,20,15.0,-95.32595754268225,60.0,331.098462988591,26.285857542758677,4.274128336425241,2.6350495648825953,10,26.350495648825955,True,Radar,20,-30.0,5340.0
2025-11-02T00:02:50,AP_5_68,5,68,20,15.0,-93.77147501382109,60.0,327.753847196449,27.539077530634124,4.246267197115557,2.142706750643325,10,21.427067506433247,False,wifi,20,-30.0,5340.0
2025-11-02T00:03:00,AP_5_68,5,68,20,15.0,-94.18969913010983,60.0,323.39119023734656,30.006270296440107,4.178264554150719,2.335429416598347,10,23.354294165983468,False,wifi,20,-30.0,5340.0
2025-11-02T00:03:10,AP_5_68,5,68,20,15.0,-94.20502569429397,60.0,347.83174104470515,22.764976893515637,4.408000197794244,2.1299426429834947,10,21.29942642983495,True,Radar,20,-30.0,5340.0
2025-11-02T00:03:20,AP_5_68,5,68,20,15.0,-94.66411766348406,60.0,314.6048885742805,32.56758841775875,4.096286735388208,2.364152686650497,10,23.64152686650497,False,wifi,20,-30.0,5340.0
2025-11-02T00:03:30,AP_5_68,5,68,20,15.0,-95.71844202489626,60.0,303.68670371065264,35.44756065591047,4.02966820078411,2.0368204417204137,10,20.368204417204137,False,wifi,20,-30.0,5340.0
2025-11-02T00:03:40,AP_5_68,5,68,20,15.0,-94.53935450872025,60.0,364.5875023054177,18.624470949448867,4.538124291470078,2.612632979330597,10,26.12632979330597,False,wifi,20,-30.0,5340.0
2025-11-02T00:03:50,AP_5_68,5,68,20,15.0,-95.35636882900425,60.0,362.3118738452864,17.586087155954637,4.555076478489317,2.2575824136467797,10,22.575824136467798,False,wifi,20,-30.0,5340.0
2025-11-02T00:04:00,AP_5_68,5,68,20,15.0,-94.43610489976007,60.0,333.1066892590478,26.286454567758664,4.3055914067929075,3.2940424613381127,10,32.940424613381126,True,Radar,20,-30.0,5340.0
2025-11-02T00:04:10,AP_5_68,5,68,20,15.0,-94.71205073311272,60.0,308.21108148994847,32.370093717232216,4.1049047565785575,1.9835946233386368,10,19.835946233386366,False,wifi,20,-30.0,5340.0
2025-11-02T00:04:20,AP_5_68,5,68,20,15.0,-93.83238234525642,60.0,376.9190913388895,12.405635483317505,4.670792458545387,2.4332530183926058,10,24.332530183926057,False,wifi,20,-30.0,5340.0
2025-11-02T00:04:30,AP_5_68,5,68,20,15.0,-92.96294583588451,60.0,385.30300202645174,13.035528521588011,4.707502952515887,2.1244313599931948,10,21.244313599931946,False,wifi,20,-30.0,5340.0
2025-11-02T00:04:40,AP_5_68,5,68,20,15.0,-93.60094195007768,60.0,344.6628761583484,24.230370113496782,4.366942421166167,2.668474110637054,10,26.68474110637054,False,wifi,20,-30.0,5340.0
2025-11-02T00:04:50,AP_5_68,5,68,20,15.0,-94.36579569842267,60.0,355.9447182064406,20.122236459225796,4.460465362975285,2.4017432584520195,10,24.017432584520197,False,wifi,20,-30.0,5340.0
2025-11-02T00:05:00,AP_5_68,5,68,20,15.0,-94.88360455220206,60.0,338.0590558298578,24.77068420648374,4.336095807297641,2.495341489492009,10,24.95341489492009,False,wifi,20,-30.0,5340.0
2025-11-02T00:05:10,AP_5_68,5,68,20,15.0,-94.05149172592297,60.0,316.0637096075983,31.530481345540295,4.130242441411055,2.7275072400947633,10,27.275072400947632,False,wifi,20,-30.0,5340.0
2025-11-02T00:05:20,AP_5_68,5,68,20,15.0,-96.84803289821204,60.0,400.11856098786194,5.397762948223379,4.923385613719256,2.463762635795013,10,24.637626357950133,True,Radar,20,-30.0,5340.0
2025-11-02T00:05:30,AP_5_68,5,68,20,15.0,-95.72065801974236,60.0,341.59952908124137,25.330030078933337,4.344206081754926,2.45360075896608,10,24.536007589660798,False,wifi,20,-30.0,5340.0
2025-11-02T00:05:40,AP_5_68,5,68,20,15.0,-94.29479077824655,60.0,334.5523466269746,25.580466063344808,4.303735596530252,2.2792139490549874,10,22.79213949054987,False,wifi,20,-30.0,5340.0
2025-11-02T00:05:50,AP_5_68,5,68,20,15.0,-93.10922638584601,60.0,332.6919146843603,26.307184650258773,4.285724352556799,2.4225011424964396,10,24.225011424964396,False,wifi,20,-30.0,5340.0
2025-11-02T00:06:00,AP_5_68,5,68,20,15.0,-94.2201371568896,60.0,367.632649487564,17.013355209035844,4.583196265177682,3.44342954361222,10,34.434295436122206,True,Radar,20,-30.0,5340.0
2025-11-02T00:06:10,AP_5_68,5,68,20,15.0,-95.99718110563614,60.0,315.9454995891692,31.857055109230306,4.1207894455049665,2.4526384151551315,10,24.526384151551316,False,wifi,20,-30.0,5340.0
2025-11-02T00:06:20,AP_5_68,5,68,20,15.0,-95.57256050514955,60.0,294.37450413897596,38.24699700506782,3.965593967208432,1.8885382701152094,10,18.885382701152093,False,wifi,20,-30.0,5340.0
2025-11-02T00:06:30,AP_5_68,5,68,20,15.0,-94.05173429067641,60.0,303.2073915297241,36.72175952903916,3.977169103161424,2.039801998359242,10,20.398019983592423,False,wifi,20,-30.0,5340.0
2025-11-02T00:06:40,AP_5_68,5,68,20,15.0,-93.43284306901475,60.0,411.6811741001804,4.370481164616388,4.95073461260945,2.3946943212350096,10,23.946943212350096,False,wifi,20,-30.0,5340.0
2025-11-02T00:06:50,AP_5_68,5,68,20,15.0,-94.22843807764141,60.0,390.44580582948544,9.558945005878254,4.771684231563949,2.406520322550064,10,24.06520322550064,False,wifi,20,-30.0,5340.0
2025-11-02T00:07:00,AP_5_68,5,68,20,15.0,-95.06474962792389,60.0,404.0389935377799,5.492760422488083,4.930799135903782,1.9496586269961012,10,19.49658626996101,False,wifi,20,-30.0,5340.0
2025-11-02T00:07:10,AP_5_68,5,68,20,15.0,-95.14162584315177,60.0,375.9278188964742,14.669609475344917,4.632104172563499,2.08013371051599,10,20.801337105159902,False,wifi,20,-30.0,5340.0
2025-11-02T00:07:20,AP_5_68,5,68,20,15.0,-93.35027909243725,60.0,362.58495177490795,17.961417364356926,4.5214319224659985,2.559643147813209,10,25.596431478132093,False,wifi,20,-30.0,5340.0
2025-11-02T00:07:30,AP_5_68,5,68,20,15.0,-93.24462065047535,60.0,382.222442168634,12.287379178646061,4.696773965771864,2.6386049040130315,10,26.386049040130317,False,wifi,20,-30.0,5340.0
2025-11-02T00:07:40,AP_5_68,5,68,20,15.0,-94.42217316425841,60.0,337.03662444541146,25.372432597895273,4.314602268676831,2.7673871751479253,10,27.67387175147925,True,Radar,20,-30.0,5340.0
2025-11-02T00:07:50,AP_5_68,5,68,20,15.0,-94.25892007615032,60.0,379.0290110064813,12.47007185379297,4.726023253704228,2.5000690865495376,10,25.00069086549538,False,wifi,20,-30.0,5340.0
2025-11-02T00:08:00,AP_5_68,5,68,20,15.0,-93.42406671640384,60.0,341.4575746247367,23.422045208784265,4.35188073267035,1.9752969440093335,10,19.752969440093334,False,wifi,20,-30.0,5340.0
2025-11-02T00:08:10,AP_5_68,5,68,20,15.0,-96.90051290044536,60.0,316.1662664143129,31.522559548441677,4.126984341999308,2.512895050716656,10,25.128950507166557,False,wifi,20,-30.0,5340.0
2025-11-02T00:08:20,AP_5_68,5,68,20,15.0,-95.6288130778895,60.0,345.7736946128184,20.383843666294286,4.446575031110056,2.1649746150759057,10,21.649746150759057,False,wifi,20,-30.0,5340.0
2025-11-02T00:08:30,AP_5_68,5,68,20,15.0,-93.6759193943438,60.0,318.2991926310597,32.287596074389725,4.120266696690653,2.4976329118409177,10,24.976329118409176,True,Radar,20,-30.0,5340.0
