timestamp,ap_id,band,channel,label,center_mhz,bw_mhz,duty,power_dbm,fft_bin_0,fft_bin_1,fft_bin_2,fft_bin_3,fft_bin_4,fft_bin_5,fft_bin_6,fft_bin_7,fft_bin_8,fft_bin_9,fft_bin_10,fft_bin_11,fft_bin_12,fft_bin_13,fft_bin_14,fft_bin_15,fft_bin_16,fft_bin_17,fft_bin_18,fft_bin_19,fft_bin_20,fft_bin_21,fft_bin_22,fft_bin_23,fft_bin_24,fft_bin_25,fft_bin_26,fft_bin_27,fft_bin_28,fft_bin_29,fft_bin_30,fft_bin_31,fft_bin_32,fft_bin_33,fft_bin_34,fft_bin_35,fft_bin_36,fft_bin_37,fft_bin_38,fft_bin_39,fft_bin_40,fft_bin_41,fft_bin_42,fft_bin_43,fft_bin_44,fft_bin_45,fft_bin_46,fft_bin_47,fft_bin_48,fft_bin_49,fft_bin_50,fft_bin_51,fft_bin_52,fft_bin_53,fft_bin_54,fft_bin_55,fft_bin_56,fft_bin_57,fft_bin_58,fft_bin_59,fft_bin_60,fft_bin_61,fft_bin_62,fft_bin_63
2025-11-02T00:00:00,AP_5_157,5,157,wifi,5785.0,0.0,0.0,-105.19314085525495,-95.35789829740102,-103.0030677558475,-97.33264824481492,-100.72422089859401,-102.47325119025338,-97.47807557541924,-99.19453901119104,-95.67857353897885,-101.99595666144107,-100.46508479167642,-105.35606748072763,-104.74618090223872,-92.79856362531942,-91.94234612295594,-97.91496223958309,-100.66462715297449,-99.08848763172527,-95.57241824779587,-99.7363079147211,-97.48023925412988,-98.2314090066987,-99.89957886550353,-99.77171909323057,-97.31317824019843,-101.12380526441727,-96.83795281838441,-99.6078777342025,-97.81103894131026,-94.04125315674928,-98.69771699093582,-95.43372783467898,-103.56923942290643,-99.60422989617673,-98.11007499202674,-92.42314881763558,-104.07299710503463,-98.48177044093329,-93.82307430250617,-100.54820207105557,-98.83165728653196,-97.19792390008834,-97.63961519408662,-93.49582942889171,-96.84771942503525,-94.2098221687123,-99.27316592718469,-100.41471708900585,-98.87031043431386,-101.67045013535775,-96.74260576662466,-99.35077519352069,-100.20850755518738,-96.69716562639195,-101.62428818917782,-95.88163421368758,-99.62815302072903,-94.7158515229724,-99.37135358994365,-96.29741185558117,-97.65445373393624,-95.96143523411149,-97.86330017881207,-103.18333309228468,-95.16676023752855
2025-11-02T00:00:10,AP_5_157,5,157,wifi,5785.0,0.0,0.0,-104.73531724141357,-101.91801231906422,-100.77588211369459,-101.96210251601741,-97.90460552900258,-102.32393189784288,-99.81081196661403,-101.05784305511999,-93.2962885527971,-100.70735829794108,-101.5949543501836,-96.99030164011626,-92.67485377772859,-98.08351847915063,-97.85147516084476,-93.86304485817814,-95.10062922676423,-96.4590722875779,-99.48233942661415,-96.36744352255373,-101.81766952747162,-99.60634388959136,-93.44092928854782,-93.8293391871902,-96.42286314340744,-103.52337840554354,-101.35998182536302,-99.77373452725577,-98.25041433542972,-101.48655069293146,-98.47425841216027,-92.4334315269475,-96.53280961083755,-97.07883735453046,-100.78798349846903,-102.65227160155109,-101.41990651804268,-102.7734846855366,-97.51021145468904,-96.58365982819149,-100.63118709987161,-97.29155922168613,-93.32833579271671,-91.86222521437186,-95.42408618916592,-98.2598387532886,-95.5210045097848,-93.67988729037968,-103.75700165478524,-93.28911012802432,-99.36907770319276,-99.34020610622603,-98.80010115917132,-96.7750648250863,-101.06908000250986,-98.58975934548643,-96.1594856219199,-97.07960349359159,-96.59287369832916,-98.70722337855726,-95.65418738402559,-94.566068875405,-94.74599930492543,-96.45248654288416,-94.91863941524254
2025-11-02T00:00:20,AP_5_157,5,157,wifi,5785.0,0.0,0.0,-106.10495139428514,-101.9320868709776,-98.99921008286407,-97.63146213865679,-99.0952962676718,-106.53936508141975,-97.93348740446496,-95.1255616439089,-96.74535471028557,-105.47693334027154,-92.72321842527704,-103.08250605008806,-102.34020977321877,-96.75931861367326,-97.74642704160819,-98.86394607856572,-100.81317012087446,-95.11238120959568,-99.22292894483006,-103.8024024231588,-95.40805154434975,-98.44709641538361,-95.75993127242123,-97.38730552391766,-91.93008315566807,-100.03486220966182,-99.05667167032148,-96.94545946240576,-100.01632825170526,-96.69703826779427,-107.94719059224816,-99.32330116176216,-99.41392880028451,-99.52259703474955,-101.73573223981047,-96.38658287864624,-100.61828586560095,-98.50412819406918,-99.2164423134282,-97.60385877072375,-94.81206899757348,-98.51963982864504,-96.58076031514067,-98.67034087876638,-100.62297597606461,-99.52962400396495,-99.95557853855358,-97.40046499852653,-98.78499526747758,-101.48774514197115,-99.77083818662474,-103.6827014915134,-99.65876096023639,-99.10103379057239,-93.67960679312732,-95.05959521175171,-102.2071751872243,-98.4996431362898,-98.44702045191889,-99.79626345257951,-99.6050169689288,-100.16680062416172,-93.48682593363522,-100.35350415458697,-98.08213996348734
2025-11-02T00:00:30,AP_5_157,5,157,wifi,5785.0,0.0,0.0,-102.0616276243139,-93.30318921975285,-95.77676927770813,-91.81784159545103,-91.66961743566327,-95.1296309323197,-96.28191117303841,-96.35345178907431,-100.24340816803713,-94.75995082693697,-94.82043885703487,-97.5100234628051,-100.56606100532821,-94.44277113637439,-94.06375860117276,-93.87769190427737,-98.03144300487526,-93.87130836802098,-95.59737515654238,-92.46816391442553,-97.98609055498594,-91.6110179880399,-90.53166847794434,-94.71339152276316,-93.85060559424849,-92.70994990666661,-98.13873378119733,-96.52042167268736,-94.50895405785411,-88.98094407521614,-98.64994651415967,-90.1484539593383,-95.6413067721124,-95.1649385684063,-91.40749456776668,-88.99727917908947,-93.79309024939164,-91.56738666516561,-97.82255055831037,-96.65003250917258,-99.11897056997586,-96.60839187807126,-93.36592324800783,-94.42519124566456,-89.88031950562977,-88.89749451757089,-95.47114087029091,-97.10068085467698,-91.58151992612498,-91.26895670503806,-93.73788322895616,-92.9449444378679,-93.41416953970044,-98.02789769330191,-98.71734239840615,-95.21433332099754,-95.66437395995185,-94.23079620377663,-95.45530210635202,-100.17142172695657,-101.39820737656008,-92.84933637520683,-97.04999902937419,-95.75800084030185,-96.7355515735273
2025-11-02T00:00:40,AP_5_157,5,157,wifi,5785.0,0.0,0.0,-105.94415222069404,-102.64103830089866,-101.13876669808576,-98.71180326953132,-102.32269569454053,-100.2291310579261,-94.73804440968922,-94.09072763947215,-94.29273233992774,-104.32886352708056,-93.92298562041421,-98.6690602486124,-98.71024314404717,-95.85744267624446,-96.83377482198235,-104.55018634165887,-100.78155081947448,-100.04235778721868,-102.93495159161526,-95.95268160829488,-94.62736339707145,-98.97583831762037,-98.04837381363845,-98.9779996765365,-98.64669208453621,-95.59110630696874,-104.24064787883539,-97.48584236981432,-98.90859113257684,-101.08456738122376,-100.45420985564819,-93.44704076646332,-102.9266546043914,-99.44982394260657,-94.05569187845754,-102.75454144765725,-100.31264815168542,-98.81722406738167,-97.70617135196338,-99.18508923623602,-101.63024283821544,-97.60194470962736,-99.24596059166056,-97.06088404952786,-96.17307000412691,-103.40287085850125,-95.84476281636704,-99.7080397874675,-96.46851980892797,-97.46253482571927,-93.38190544116941,-98.92538999687811,-100.15409886412621,-100.48305068981873,-102.05543433091024,-96.51984632217352,-102.24841061921555,-96.54616760050301,-99.61464422557569,-104.23382806528329,-94.47933757058978,-109.0716102494349,-99.18942858946302,-98.2422761128236,-105.86229624339029
2025-11-02T00:00:50,AP_5_157,5,157,wifi,5785.0,0.0,0.0,-103.95691164508115,-93.56765260155842,-98.57791875573537,-90.86026527871144,-95.94074230872121,-97.33256523930146,-97.68348826825124,-96.97744689339159,-98.84289293699197,-94.95676520228568,-96.99265689525991,-91.12607799673239,-98.25687821075411,-97.31885042979209,-98.25984396890897,-91.34978443237776,-101.29410191985306,-96.67598913258871,-96.01796190213642,-100.34097991720101,-89.02735090620138,-99.74860736821235,-96.85634126950906,-91.90482708936426,-98.08210871330405,-96.52602720104618,-97.9912332197101,-97.11675391076939,-93.71253875652326,-98.22163117029385,-104.92028175281325,-97.0557715951656,-96.76815873283981,-96.3705987349249,-97.50682609233247,-99.54452535274609,-97.69234385172736,-91.66133571045971,-97.08304490642533,-94.99818611632536,-100.05810074379212,-97.83117489343856,-99.95874945350313,-93.07589318427911,-101.62424999271269,-95.83970667509357,-95.93467420756492,-96.12909725743876,-103.99155813705205,-103.02572506316187,-96.60574327451063,-99.72626636965796,-98.88547846639193,-98.23053158864784,-100.11581584468671,-100.63284040651892,-96.95707785670537,-102.67515871971561,-98.47431624741418,-98.95915512266316,-97.02797131838744,-89.79537399973916,-99.90275653049791,-95.73780315500225,-96.29453020216974
2025-11-02T00:01:00,AP_5_157,5,157,wifi,5785.0,0.0,0.0,-105.55268962161712,-97.4536194589277,-106.71822729387937,-99.23868779405973,-103.89986884649885,-98.5596707128582,-92.34245261101071,-95.84967889610033,-102.23138205781086,-99.80859343769538,-101.22203792570593,-94.66897423160322,-105.15812696750709,-99.87038341073853,-100.64235556698422,-102.07230790836819,-93.5770815622082,-103.25121887914831,-102.13553058155684,-93.76609071809963,-98.85145877084582,-99.07921843083683,-100.42872418394082,-98.5592374666809,-99.84017317841409,-100.75653678959952,-102.75694318263004,-98.43193836541154,-100.34383463091037,-99.96006891104103,-96.57369704501504,-100.06983882554216,-98.88239179347346,-93.53160486116981,-97.4017767038143,-100.17196336319722,-101.84415197991201,-98.95056237111085,-96.1895480390371,-100.32300411662965,-98.68261841697327,-100.39944027262788,-99.77589624675414,-102.38481258291422,-97.9215152718027,-98.30162689053496,-94.31057706607085,-98.42267056314499,-100.8867884936485,-94.39213219972422,-97.65620960716015,-98.18217363861973,-98.79299302236018,-98.29760713314973,-101.34815137927282,-99.01164585216497,-99.42431426643753,-97.69628614535208,-95.41689923774008,-95.86826561384817,-97.23262815179056,-103.93682641374485,-100.07080991796529,-104.23236309444208,-95.51981989707465
2025-11-02T00:01:10,AP_5_157,5,157,wifi,5785.0,0.0,0.0,-104.39826719775539,-97.20914960548683,-95.5773905163752,-101.08634012241802,-99.93926619005464,-97.131783710598,-98.93292076953418,-96.40952290709446,-98.02601583312295,-101.3573629592618,-90.41313149423294,-98.4177956797814,-97.02546749872359,-92.08105199204687,-94.80958417199321,-95.75574204928103,-94.22487236779368,-95.74391886482542,-95.74402902508668,-95.69686036054934,-97.90450622295162,-94.17388279954504,-95.37494930087297,-104.29718036746827,-94.84579495093526,-99.77858730156747,-96.66950843726133,-102.41506335998105,-99.14816161070759,-98.49130916069346,-95.78828012808003,-99.16137028331202,-103.8958816485311,-98.86922054192478,-98.53995557800305,-95.49905253267136,-96.95405966759158,-99.69824278890616,-96.56713323193833,-91.89726316397089,-93.88722952685139,-103.12672474300012,-89.9729243217864,-93.84685188883896,-92.64209220787744,-101.95787874982821,-98.64105769040114,-95.63274591888339,-100.76299002250728,-95.81475854693892,-92.49848556678285,-98.3978363547343,-92.28816992486503,-95.2907821121793,-102.97430155926905,-100.0049807710802,-94.07348932881668,-100.49489388999982,-94.1606139965941,-95.56351612834622,-96.46084393936701,-99.13009485299303,-96.49485172732014,-92.35086773228569,-98.56840421473612
2025-11-02T00:01:20,AP_5_157,5,157,wifi,5785.0,0.0,0.0,-104.59513441762427,-96.24206849214168,-99.72337725707204,-100.59072999520494,-92.71582885869596,-98.00828014353333,-99.02231089700197,-96.63839257269107,-100.50451783398876,-99.73978611358508,-95.21950637231055,-100.63860894303643,-101.58280161434153,-98.66201302132217,-96.81801569445504,-93.47102591449759,-96.57360397089845,-96.04678861281387,-100.66314115503464,-97.03465681504046,-100.95294494562134,-94.84888530487197,-97.25444458178879,-97.75053666179998,-96.0781539802763,-99.06704348802081,-99.05018169625133,-100.44790505837592,-92.25186479687883,-98.27870275573967,-98.54314709042411,-95.5139126465387,-97.56012287810263,-104.56016752889606,-91.52685132920904,-99.03411898552876,-100.11427322617128,-98.08314776625264,-99.14350402997154,-99.08596364902625,-97.24634119193318,-103.17537136204497,-95.39073954002397,-94.73268742729371,-102.66368597402251,-96.2284202062764,-100.16312025517226,-98.90862803395471,-96.53995721380007,-94.99589429448817,-96.6019441845781,-101.76272583424918,-97.40272291612794,-96.12678810881903,-99.91322258768095,-100.13261587699574,-97.80945347648908,-95.87423985581368,-99.29530452327404,-96.87384067582312,-101.37678102719259,-96.78368170614915,-103.05937277507604,-96.6656841565499,-94.95093514536624
2025-11-02T00:01:30,AP_5_157,5,157,wifi,5785.0,0.0,0.0,-106.21284784982112,-98.53348864896097,-99.53441811212133,-97.33473285071541,-98.0476372497863,-99.03221974556419,-96.02392432387808,-106.70122182501443,-92.75962986252006,-95.81137208337054,-94.15201500094626,-101.94609981003185,-99.0979595605554,-98.37260781352838,-100.4169318151715,-98.76117433624157,-98.50874043730015,-102.89320620586624,-97.06734771065406,-97.3148256208853,-101.32103542265612,-103.18541641040595,-98.8998937248134,-101.74565855293102,-98.40627567019858,-101.59298640157965,-94.72017405856069,-101.27521395744427,-101.8945503391476,-99.14090425053575,-104.00873916709796,-101.8103009269498,-104.18115242194222,-98.57602528302186,-96.42980757841026,-100.50190252957333,-95.44987288085547,-101.76344610309714,-100.61201321675232,-96.52832403827708,-97.06453691243426,-97.84375216840456,-95.8830142281103,-99.36724515194764,-98.30395153521339,-101.25636362952022,-93.43472920769774,-100.56318340366253,-99.85176954989964,-98.58406242970165,-97.21137658215775,-97.24221694728928,-107.34034383793956,-93.9117888221311,-94.38333714937545,-95.45571368305062,-98.7732488556179,-95.46975000408369,-98.42662808640833,-98.46404545023852,-97.11829690096783,-97.58259488361251,-96.14080982563151,-105.6680026647047,-99.4791326036049
2025-11-02T00:01:40,AP_5_157,5,157,wifi,5785.0,0.0,0.0,-104.01487092273507,-97.2356797735278,-99.7303255810251,-100.37376946968182,-89.75327834163846,-98.34016837942522,-95.5108597005624,-102.01344971738219,-99.2873325298957,-93.78639884707594,-99.66308473116344,-99.4982555794665,-95.94391008742201,-98.99839392259081,-95.38869506105978,-99.00590881607101,-97.32674083815309,-95.0715414488605,-98.39899200209535,-100.78809098859024,-98.33027234268977,-100.00235852264696,-98.50427926290999,-96.99919218683098,-97.0018388504927,-94.30504488858546,-99.36828602832377,-97.07887478928183,-92.91392796548817,-96.04335413734037,-94.18412341460403,-97.18627013702802,-94.60510371364136,-97.56862359919734,-101.24549597960775,-95.0791487841078,-95.91088249645503,-96.89899821842063,-99.85839056098509,-92.34983591051218,-94.63259860592453,-98.91889001688584,-92.75014001890555,-92.91128990489796,-97.62308761639324,-99.58428778881142,-95.60161754346841,-97.60150326279225,-88.93870003324011,-100.11095097217832,-92.32077660371596,-98.23723386386084,-97.71663793171008,-99.54020533286125,-96.65910398128968,-99.63482329111137,-97.71115161759273,-100.8029598962929,-103.00770637756119,-97.69975087346756,-93.10703543273051,-96.2820226013132,-97.54214733989798,-89.19115941306026,-103.99794684241928
2025-11-02T00:01:50,AP_5_157,5,157,wifi,5785.0,0.0,0.0,-104.78816984872012,-102.30090420916524,-99.544873093624,-101.72163238602818,-95.10677377928762,-99.62443134506088,-99.77095996100027,-95.17495481217647,-98.51072147996638,-92.31975667038158,-96.1562828564135,-96.39017901972973,-96.2919827725298,-93.86430201572159,-107.0883973702008,-95.70054191004762,-100.23170468449705,-101.33479984363493,-98.20516727365063,-98.0412760118335,-103.03977789477014,-101.3514094254417,-102.02632346787954,-100.31005661028064,-96.27365684155792,-98.92869604977112,-96.92569337594226,-100.16346635867212,-93.69570260441769,-99.15709093752822,-95.10187000039473,-97.59887115011117,-100.12004234701199,-91.28551093749145,-94.0799038233131,-98.42998725517297,-95.02464227598706,-97.83504424418823,-98.60539181939444,-99.8934388869181,-97.82150521452515,-96.84925089106667,-97.14513331262124,-96.04574339749561,-97.85803053200807,-101.69630740987525,-96.5887295752614,-99.98910997325365,-102.81408325926299,-98.5652375969735,-99.46627048624974,-100.4275606221919,-101.82264389065077,-97.07026101275832,-99.89453189911198,-100.73319599071837,-96.7408743146616,-98.55227083767481,-96.86102163241333,-98.41790774197906,-96.88892354395588,-102.34060982430579,-93.61068384812414,-103.14076653066866,-95.4063924836531
2025-11-02T00:02:00,AP_5_157,5,157,wifi,5785.0,0.0,0.0,-105.2784309337719,-101.66619604865356,-95.23246624188265,-98.50385724551005,-97.08636636186498,-97.95580936688997,-98.63605468324394,-100.30724396706863,-101.21477825211802,-96.23731544414288,-101.74219158120626,-98.80483170294218,-101.37338704122921,-99.37194081573496,-103.98825442968702,-94.80195696202385,-96.18480210909358,-98.48927624361443,-97.79103567050795,-94.80520493663668,-99.94865506177783,-94.40256042003685,-100.45364624930177,-98.44986506558487,-102.50477321410646,-94.20587802228751,-99.18830930508886,-97.31305791150223,-100.63756481744765,-98.94863179555169,-101.3523848302683,-100.87746257778308,-103.23177237592695,-99.1332044058069,-100.48602452590383,-91.73214955346171,-101.75025010838658,-100.47506755227089,-96.11810325435546,-101.39133915997525,-98.85021147760244,-96.29363889230679,-96.52045191333264,-98.34071474718228,-98.76670551275004,-95.596188045977,-94.84279746988702,-98.29800078352733,-96.9573200541134,-100.06676472850003,-95.07615842368075,-96.192554807016,-99.48026406652028,-100.09018986254526,-93.09828194854765,-100.03137074623697,-99.14633258964157,-102.26491921377063,-95.43766959754285,-100.05846623200826,-98.44213691966652,-98.70599111875792,-91.39886924318081,-93.11815088824476,-97.50420913868244
2025-11-02T00:02:10,AP_5_157,5,157,wifi,5785.0,0.0,0.0,-106.64352461390682,-104.50719895025601,-91.57173315531283,-102.702544725844,-102.8949544865546,-103.90284529115529,-99.75737461922276,-100.30434132026924,-98.53901508805943,-100.45206989886938,-96.94035202364412,-100.40305514795126,-100.83119521934833,-99.02443589709306,-105.59005282795131,-103.07477599569602,-94.60171573871065,-105.05673286317233,-97.06398034431712,-106.88691527271841,-104.5506776137998,-102.0771065986258,-98.4484293165802,-100.17864713933174,-98.55808484106421,-101.34869174245905,-100.23460538477383,-99.64550301181967,-96.90077075576194,-94.550343003568,-102.96945564996288,-100.22519125701537,-100.95083374041626,-98.80697038704724,-95.51344578422895,-99.4327871114969,-101.41503192802051,-96.61837430747347,-100.43400381621505,-100.1513209543418,-97.88628925936472,-103.65380449699104,-103.84530463796713,-102.69102515596461,-100.53057917375595,-96.56635500978463,-101.68092390994153,-101.21862145855388,-99.13203456740291,-102.46270126988318,-101.08048645488383,-99.77007197311936,-97.94612814404235,-96.81777476453273,-100.12598344427133,-100.53717759753735,-100.28702365780107,-99.03140611785487,-95.23940055748474,-93.11915369320462,-94.0965558414792,-96.4455511036175,-102.70999258349842,-98.99102939340263,-100.73982640078145
2025-11-02T00:02:20,AP_5_157,5,157,wifi,5785.0,0.0,0.0,-104.26274579746165,-96.96039626056846,-93.74029027974014,-97.65655109711894,-101.65671154807576,-93.8389054511977,-98.65467389319747,-94.62536388815543,-98.91514201793736,-95.72882897972511,-98.05705138796387,-99.13160744389273,-95.79701882948339,-99.64337504444117,-102.48865130584288,-95.10402732269262,-99.00720787214776,-96.4137055515361,-96.53152708709196,-95.2256106691211,-94.56643821674255,-95.8058574765622,-95.40653831867839,-94.5338541630807,-98.88729229587899,-99.1215972171402,-95.47565440979534,-102.3788900256321,-101.07051854678492,-102.27600118509626,-93.94301447864116,-94.01029985165837,-94.7916176326343,-97.12893765613053,-98.62207565462673,-97.94983266593937,-96.12197274710103,-95.18018139114503,-100.6050454196167,-95.12122654342298,-94.02641318006678,-94.81804568168927,-101.72822628352019,-95.04104186857278,-97.49885211442538,-92.58159811970668,-97.64732321531966,-93.95627616281749,-92.87096258662096,-94.82754365419026,-98.90875645582636,-95.81522321495667,-99.67935102249413,-98.94375524966247,-93.77428574693758,-97.11999835990744,-97.67967998327599,-92.30626402353168,-93.05386411777026,-100.4917114743156,-96.93171369152918,-98.43681494958163,-97.98196489030904,-94.11134854025644,-95.21706296260433
